fecha,t_promedio_c,t_minima_c,t_maxima_c,precipitacion_mm,hdd,cdd,evento_helada,enso_index,tendencia_c,estacionalidad_c,anio,mes,dia_semana,trimestre,hdd_acum_mes,cdd_acum_mes,dias_helada_mes
2015-07-15,18.03,14.93,22.1,0.37,0.0,8.0339,0,0.65,0.0107,1.9552,2015,7,Wednesday,3,0.0,80.87,0
2015-07-16,14.77,10.66,19.16,0.0,0.0,4.7717,0,0.658,0.0107,1.9644,2015,7,Thursday,3,0.0,85.65,0
2015-07-17,18.25,15.9,21.74,0.15,0.0,8.2451,0,0.655,0.0108,1.9726,2015,7,Friday,3,0.0,93.89,0
2015-07-18,16.7,12.05,20.92,0.0,0.0,6.697,0,0.65,0.0108,1.9796,2015,7,Saturday,3,0.0,100.59,0
2015-07-19,11.58,8.98,15.93,0.09,0.0,1.5827,0,0.654,0.0109,1.9856,2015,7,Sunday,3,0.0,102.17,0
2015-07-20,13.24,9.93,18.2,3.42,0.0,3.2426,0,0.655,0.011,1.9904,2015,7,Monday,3,0.0,105.41,0
2015-07-21,18.11,15.06,21.4,1.05,0.0,8.1062,0,0.658,0.011,1.9941,2015,7,Tuesday,3,0.0,113.52,0
2015-07-22,17.89,13.52,21.98,12.87,0.0,7.8877,0,0.66,0.0111,1.9967,2015,7,Wednesday,3,0.0,121.41,0
2015-07-23,17.51,15.12,20.85,6.09,0.0,7.5118,0,0.661,0.0111,1.9982,2015,7,Thursday,3,0.0,128.92,0
2015-07-24,16.22,12.69,22.0,3.48,0.0,6.2171,0,0.659,0.0112,1.9986,2015,7,Friday,3,0.0,135.14,0
2015-07-25,17.44,13.22,22.59,4.81,0.0,7.4421,0,0.652,0.0112,1.9978,2015,7,Saturday,3,0.0,142.58,0
2015-07-26,19.26,15.77,23.1,2.1,0.0,9.258,0,0.659,0.0113,1.9959,2015,7,Sunday,3,0.0,151.84,0
2015-07-27,12.66,9.6,16.96,1.32,0.0,2.658,0,0.655,0.0113,1.9929,2015,7,Monday,3,0.0,154.49,0
2015-07-28,12.44,7.67,17.02,1.27,0.0,2.4396,0,0.659,0.0114,1.9888,2015,7,Tuesday,3,0.0,156.93,0
2015-07-29,11.65,8.07,15.98,21.79,0.0,1.6496,0,0.663,0.0114,1.9836,2015,7,Wednesday,3,0.0,158.58,0
2015-07-30,14.06,11.6,17.37,18.87,0.0,4.0598,0,0.657,0.0115,1.9772,2015,7,Thursday,3,0.0,162.64,0
2015-07-31,12.67,9.08,16.61,8.56,0.0,2.6695,0,0.661,0.0116,1.9697,2015,7,Friday,3,0.0,165.31,0
2015-08-01,13.17,10.13,17.36,0.0,0.0,3.1732,0,0.664,0.0116,1.9612,2015,8,Saturday,3,0.0,3.17,0
2015-08-02,13.5,11.07,17.4,9.93,0.0,3.4991,0,0.671,0.0117,1.9515,2015,8,Sunday,3,0.0,6.67,0
2015-08-03,12.52,8.57,17.37,0.0,0.0,2.5176,0,0.67,0.0117,1.9407,2015,8,Monday,3,0.0,9.19,0
2015-08-04,10.31,7.31,14.51,3.59,0.0,0.3136,0,0.666,0.0118,1.9289,2015,8,Tuesday,3,0.0,9.5,0
2015-08-05,8.39,5.04,13.16,3.31,1.6074,0.0,0,0.66,0.0118,1.916,2015,8,Wednesday,3,1.61,9.5,0
2015-08-06,8.61,5.3,13.78,4.88,1.3923,0.0,0,0.664,0.0119,1.902,2015,8,Thursday,3,3.0,9.5,0
2015-08-07,8.93,5.88,13.02,1.42,1.0714,0.0,0,0.666,0.0119,1.887,2015,8,Friday,3,4.07,9.5,0
2015-08-08,13.6,9.81,18.32,0.04,0.0,3.5985,0,0.662,0.012,1.8709,2015,8,Saturday,3,4.07,13.1,0
2015-08-09,14.65,11.52,17.94,11.08,0.0,4.652,0,0.663,0.012,1.8538,2015,8,Sunday,3,4.07,17.75,0
2015-08-10,15.76,11.97,20.59,1.04,0.0,5.7609,0,0.67,0.0121,1.8357,2015,8,Monday,3,4.07,23.51,0
2015-08-11,13.99,9.93,19.4,2.53,0.0,3.9935,0,0.671,0.0122,1.8166,2015,8,Tuesday,3,4.07,27.51,0
2015-08-12,11.9,8.4,16.28,0.31,0.0,1.902,0,0.667,0.0122,1.7965,2015,8,Wednesday,3,4.07,29.41,0
2015-08-13,10.78,8.13,13.96,0.1,0.0,0.7778,0,0.667,0.0123,1.7755,2015,8,Thursday,3,4.07,30.19,0
2015-08-14,12.04,8.67,15.9,0.01,0.0,2.0357,0,0.663,0.0123,1.7535,2015,8,Friday,3,4.07,32.22,0
2015-08-15,12.04,9.63,15.72,0.82,0.0,2.0402,0,0.677,0.0124,1.7305,2015,8,Saturday,3,4.07,34.26,0
2015-08-16,10.96,6.25,15.9,0.54,0.0,0.9591,0,0.67,0.0124,1.7067,2015,8,Sunday,3,4.07,35.22,0
2015-08-17,12.17,7.95,17.79,0.99,0.0,2.174,0,0.669,0.0125,1.682,2015,8,Monday,3,4.07,37.4,0
2015-08-18,11.85,8.79,16.36,6.86,0.0,1.8509,0,0.664,0.0125,1.6564,2015,8,Tuesday,3,4.07,39.25,0
2015-08-19,11.13,8.04,15.39,0.93,0.0,1.1278,0,0.667,0.0126,1.6299,2015,8,Wednesday,3,4.07,40.38,0
2015-08-20,9.32,5.42,13.39,0.67,0.6781,0.0,0,0.666,0.0126,1.6026,2015,8,Thursday,3,4.75,40.38,0
2015-08-21,9.03,5.55,14.34,10.61,0.9727,0.0,0,0.663,0.0127,1.5745,2015,8,Friday,3,5.72,40.38,0
2015-08-22,8.86,4.69,13.31,0.19,1.1374,0.0,0,0.661,0.0128,1.5456,2015,8,Saturday,3,6.86,40.38,0
2015-08-23,8.23,5.42,11.27,0.0,1.7728,0.0,0,0.657,0.0128,1.516,2015,8,Sunday,3,8.63,40.38,0
2015-08-24,9.98,6.46,13.89,0.31,0.0158,0.0,0,0.671,0.0129,1.4856,2015,8,Monday,3,8.65,40.38,0
2015-08-25,10.73,6.43,15.19,0.02,0.0,0.7259,0,0.674,0.0129,1.4545,2015,8,Tuesday,3,8.65,41.1,0
2015-08-26,12.0,8.73,15.93,0.44,0.0,2.0045,0,0.677,0.013,1.4227,2015,8,Wednesday,3,8.65,43.11,0
2015-08-27,15.06,11.46,18.8,7.94,0.0,5.0613,0,0.68,0.013,1.3903,2015,8,Thursday,3,8.65,48.17,0
2015-08-28,17.37,14.12,21.04,4.12,0.0,7.3729,0,0.678,0.0131,1.3572,2015,8,Friday,3,8.65,55.54,0
2015-08-29,13.79,10.1,17.99,21.11,0.0,3.7918,0,0.691,0.0131,1.3235,2015,8,Saturday,3,8.65,59.33,0
2015-08-30,13.14,9.51,17.61,1.92,0.0,3.1359,0,0.685,0.0132,1.2892,2015,8,Sunday,3,8.65,62.47,0
2015-08-31,12.09,8.62,16.34,7.08,0.0,2.0872,0,0.687,0.0133,1.2544,2015,8,Monday,3,8.65,64.56,0
2015-09-01,11.96,9.75,15.61,1.03,0.0,1.9579,0,0.688,0.0133,1.2191,2015,9,Tuesday,3,0.0,1.96,0
2015-09-02,14.25,11.85,18.19,11.14,0.0,4.2459,0,0.687,0.0134,1.1832,2015,9,Wednesday,3,0.0,6.2,0
2015-09-03,15.3,12.45,19.37,4.34,0.0,5.3002,0,0.684,0.0134,1.1469,2015,9,Thursday,3,0.0,11.5,0
2015-09-04,14.82,11.64,18.66,0.69,0.0,4.8233,0,0.688,0.0135,1.1101,2015,9,Friday,3,0.0,16.33,0
2015-09-05,14.17,11.73,17.45,0.06,0.0,4.1675,0,0.686,0.0135,1.0729,2015,9,Saturday,3,0.0,20.49,0
2015-09-06,14.02,10.79,18.42,0.71,0.0,4.017,0,0.688,0.0136,1.0353,2015,9,Sunday,3,0.0,24.51,0
2015-09-07,11.35,8.41,14.71,7.22,0.0,1.3517,0,0.694,0.0136,0.9974,2015,9,Monday,3,0.0,25.86,0
2015-09-08,10.99,7.76,15.08,0.44,0.0,0.9916,0,0.688,0.0137,0.9592,2015,9,Tuesday,3,0.0,26.86,0
2015-09-09,13.74,10.65,16.56,1.25,0.0,3.745,0,0.691,0.0137,0.9206,2015,9,Wednesday,3,0.0,30.6,0
2015-09-10,12.97,9.72,17.01,0.47,0.0,2.971,0,0.699,0.0138,0.8818,2015,9,Thursday,3,0.0,33.57,0
2015-09-11,12.76,10.46,15.55,0.28,0.0,2.7608,0,0.709,0.0139,0.8427,2015,9,Friday,3,0.0,36.33,0
2015-09-12,15.14,12.06,17.92,0.72,0.0,5.1356,0,0.714,0.0139,0.8035,2015,9,Saturday,3,0.0,41.47,0
2015-09-13,18.89,16.18,22.09,2.95,0.0,8.8887,0,0.713,0.014,0.764,2015,9,Sunday,3,0.0,50.36,0
2015-09-14,14.66,11.2,19.06,0.03,0.0,4.6573,0,0.714,0.014,0.7245,2015,9,Monday,3,0.0,55.01,0
2015-09-15,12.53,9.11,14.91,0.7,0.0,2.5314,0,0.716,0.0141,0.6848,2015,9,Tuesday,3,0.0,57.54,0
2015-09-16,10.86,7.77,14.25,0.0,0.0,0.8581,0,0.713,0.0141,0.645,2015,9,Wednesday,3,0.0,58.4,0
2015-09-17,9.82,7.77,13.02,1.17,0.1813,0.0,0,0.71,0.0142,0.6051,2015,9,Thursday,3,0.18,58.4,0
2015-09-18,12.8,9.52,17.54,2.03,0.0,2.7951,0,0.716,0.0142,0.5652,2015,9,Friday,3,0.18,61.2,0
2015-09-19,13.71,10.42,18.19,5.52,0.0,3.7062,0,0.714,0.0143,0.5254,2015,9,Saturday,3,0.18,64.9,0
2015-09-20,13.48,10.49,17.13,2.27,0.0,3.4802,0,0.722,0.0143,0.4855,2015,9,Sunday,3,0.18,68.38,0
2015-09-21,11.72,8.15,15.36,4.38,0.0,1.7185,0,0.719,0.0144,0.4457,2015,9,Monday,3,0.18,70.1,0
2015-09-22,13.92,10.89,17.71,4.39,0.0,3.9238,0,0.721,0.0145,0.406,2015,9,Tuesday,3,0.18,74.03,0
2015-09-23,13.27,10.35,17.29,1.71,0.0,3.2673,0,0.715,0.0145,0.3665,2015,9,Wednesday,3,0.18,77.29,0
2015-09-24,12.44,8.97,16.3,2.63,0.0,2.4373,0,0.712,0.0146,0.327,2015,9,Thursday,3,0.18,79.73,0
2015-09-25,13.21,9.74,16.42,0.85,0.0,3.2062,0,0.707,0.0146,0.2877,2015,9,Friday,3,0.18,82.94,0
2015-09-26,12.72,10.01,15.58,2.22,0.0,2.7182,0,0.704,0.0147,0.2487,2015,9,Saturday,3,0.18,85.66,0
2015-09-27,12.94,8.81,17.68,2.45,0.0,2.9382,0,0.702,0.0147,0.2098,2015,9,Sunday,3,0.18,88.59,0
2015-09-28,12.73,9.18,17.33,0.14,0.0,2.7262,0,0.7,0.0148,0.1712,2015,9,Monday,3,0.18,91.32,0
2015-09-29,12.32,9.19,16.38,0.6,0.0,2.3188,0,0.702,0.0148,0.1329,2015,9,Tuesday,3,0.18,93.64,0
2015-09-30,10.1,5.32,14.63,0.79,0.0,0.1039,0,0.701,0.0149,0.0949,2015,9,Wednesday,3,0.18,93.74,0
2015-10-01,9.75,6.98,13.12,2.32,0.2473,0.0,0,0.698,0.0149,0.0572,2015,10,Thursday,4,0.25,0.0,0
2015-10-02,14.86,11.98,19.12,1.07,0.0,4.8625,0,0.705,0.015,0.0199,2015,10,Friday,4,0.25,4.86,0
2015-10-03,14.85,12.46,17.99,0.3,0.0,4.849,0,0.703,0.0151,-0.0171,2015,10,Saturday,4,0.25,9.71,0
2015-10-04,13.15,10.15,17.46,1.37,0.0,3.155,0,0.715,0.0151,-0.0536,2015,10,Sunday,4,0.25,12.87,0
2015-10-05,13.07,9.57,16.74,2.53,0.0,3.074,0,0.716,0.0152,-0.0898,2015,10,Monday,4,0.25,15.94,0
2015-10-06,13.19,9.74,18.03,6.8,0.0,3.1929,0,0.72,0.0152,-0.1255,2015,10,Tuesday,4,0.25,19.13,0
2015-10-07,11.34,8.18,14.55,8.69,0.0,1.3378,0,0.719,0.0153,-0.1607,2015,10,Wednesday,4,0.25,20.47,0
2015-10-08,10.01,6.5,14.22,2.06,0.0,0.0083,0,0.726,0.0153,-0.1954,2015,10,Thursday,4,0.25,20.48,0
2015-10-09,8.96,5.82,13.04,17.39,1.0367,0.0,0,0.722,0.0154,-0.2296,2015,10,Friday,4,1.28,20.48,0
2015-10-10,9.45,5.98,12.77,1.31,0.5519,0.0,0,0.732,0.0154,-0.2633,2015,10,Saturday,4,1.84,20.48,0
2015-10-11,7.56,4.28,11.27,3.22,2.4398,0.0,0,0.73,0.0155,-0.2965,2015,10,Sunday,4,4.28,20.48,0
2015-10-12,8.76,5.55,11.92,2.8,1.2402,0.0,0,0.729,0.0156,-0.3291,2015,10,Monday,4,5.52,20.48,0
2015-10-13,9.25,5.97,13.38,0.0,0.7491,0.0,0,0.73,0.0156,-0.3611,2015,10,Tuesday,4,6.26,20.48,0
2015-10-14,10.08,6.73,14.29,0.6,0.0,0.0826,0,0.736,0.0157,-0.3925,2015,10,Wednesday,4,6.26,20.56,0
2015-10-15,10.53,7.21,14.93,1.8,0.0,0.5251,0,0.738,0.0157,-0.4232,2015,10,Thursday,4,6.26,21.09,0
2015-10-16,11.05,7.31,15.69,0.83,0.0,1.0535,0,0.742,0.0158,-0.4534,2015,10,Friday,4,6.26,22.14,0
2015-10-17,9.04,4.87,13.19,4.12,0.961,0.0,0,0.751,0.0158,-0.4829,2015,10,Saturday,4,7.23,22.14,0
2015-10-18,10.73,8.58,13.59,0.0,0.0,0.7332,0,0.745,0.0159,-0.5118,2015,10,Sunday,4,7.23,22.87,0
2015-10-19,12.11,9.18,15.27,4.5,0.0,2.1054,0,0.745,0.0159,-0.5399,2015,10,Monday,4,7.23,24.98,0
2015-10-20,10.42,7.26,13.73,0.95,0.0,0.4164,0,0.75,0.016,-0.5674,2015,10,Tuesday,4,7.23,25.4,0
2015-10-21,8.84,6.66,12.23,1.17,1.1632,0.0,0,0.754,0.016,-0.5942,2015,10,Wednesday,4,8.39,25.4,0
2015-10-22,5.11,1.11,9.78,0.19,4.8856,0.0,1,0.761,0.0161,-0.6203,2015,10,Thursday,4,13.27,25.4,1
2015-10-23,5.33,1.99,10.22,1.63,4.6726,0.0,1,0.755,0.0162,-0.6457,2015,10,Friday,4,17.95,25.4,2
2015-10-24,6.62,2.78,11.43,0.96,3.3836,0.0,0,0.756,0.0162,-0.6704,2015,10,Saturday,4,21.33,25.4,2
2015-10-25,8.76,5.55,14.04,13.69,1.2423,0.0,0,0.756,0.0163,-0.6943,2015,10,Sunday,4,22.57,25.4,2
2015-10-26,3.79,0.18,8.36,2.32,6.2116,0.0,1,0.755,0.0163,-0.7175,2015,10,Monday,4,28.78,25.4,3
2015-10-27,-0.97,-4.86,3.75,0.05,10.9748,0.0,1,0.744,0.0164,-0.7399,2015,10,Tuesday,4,39.76,25.4,4
2015-10-28,2.81,-0.92,7.1,0.0,7.1934,0.0,1,0.751,0.0164,-0.7616,2015,10,Wednesday,4,46.95,25.4,5
2015-10-29,7.51,4.2,11.57,0.0,2.4863,0.0,0,0.754,0.0165,-0.7826,2015,10,Thursday,4,49.44,25.4,5
2015-10-30,9.55,6.44,13.55,4.05,0.4485,0.0,0,0.753,0.0165,-0.8028,2015,10,Friday,4,49.89,25.4,5
2015-10-31,7.58,4.28,11.1,0.2,2.418,0.0,0,0.755,0.0166,-0.8222,2015,10,Saturday,4,52.31,25.4,5
2015-11-01,7.68,4.87,11.97,0.61,2.3198,0.0,0,0.753,0.0166,-0.8409,2015,11,Sunday,4,2.32,0.0,0
2015-11-02,12.13,8.16,16.47,4.53,0.0,2.1271,0,0.755,0.0167,-0.8588,2015,11,Monday,4,2.32,2.13,0
2015-11-03,13.41,9.33,18.44,0.05,0.0,3.4124,0,0.757,0.0168,-0.8759,2015,11,Tuesday,4,2.32,5.54,0
2015-11-04,12.47,9.09,17.05,0.45,0.0,2.4714,0,0.749,0.0168,-0.8923,2015,11,Wednesday,4,2.32,8.01,0
2015-11-05,11.09,7.34,15.71,0.08,0.0,1.0912,0,0.743,0.0169,-0.9079,2015,11,Thursday,4,2.32,9.1,0
2015-11-06,8.07,3.83,12.39,2.2,1.9316,0.0,0,0.736,0.0169,-0.9227,2015,11,Friday,4,4.25,9.1,0
2015-11-07,8.7,5.56,12.18,8.64,1.2994,0.0,0,0.735,0.017,-0.9368,2015,11,Saturday,4,5.55,9.1,0
2015-11-08,14.12,11.45,18.03,1.57,0.0,4.1213,0,0.738,0.017,-0.9502,2015,11,Sunday,4,5.55,13.22,0
2015-11-09,13.55,10.77,17.05,0.19,0.0,3.547,0,0.735,0.0171,-0.9628,2015,11,Monday,4,5.55,16.77,0
2015-11-10,12.12,8.67,16.53,1.02,0.0,2.1213,0,0.736,0.0171,-0.9747,2015,11,Tuesday,4,5.55,18.89,0
2015-11-11,12.92,8.95,17.37,1.76,0.0,2.9169,0,0.737,0.0172,-0.9858,2015,11,Wednesday,4,5.55,21.81,0
2015-11-12,10.23,6.57,14.27,9.21,0.0,0.2275,0,0.735,0.0172,-0.9962,2015,11,Thursday,4,5.55,22.04,0
2015-11-13,11.03,7.84,14.9,2.09,0.0,1.0281,0,0.73,0.0173,-1.0058,2015,11,Friday,4,5.55,23.06,0
2015-11-14,11.64,8.83,16.01,0.14,0.0,1.6435,0,0.731,0.0174,-1.0148,2015,11,Saturday,4,5.55,24.71,0
2015-11-15,9.43,5.54,14.55,0.06,0.5711,0.0,0,0.734,0.0174,-1.023,2015,11,Sunday,4,6.12,24.71,0
2015-11-16,9.51,6.26,13.58,0.0,0.4855,0.0,0,0.742,0.0175,-1.0306,2015,11,Monday,4,6.61,24.71,0
2015-11-17,13.44,9.21,18.8,2.11,0.0,3.4372,0,0.743,0.0175,-1.0375,2015,11,Tuesday,4,6.61,28.14,0
2015-11-18,13.08,10.21,16.11,3.38,0.0,3.0782,0,0.74,0.0176,-1.0437,2015,11,Wednesday,4,6.61,31.22,0
2015-11-19,9.78,6.45,14.31,0.68,0.2232,0.0,0,0.728,0.0176,-1.0492,2015,11,Thursday,4,6.83,31.22,0
2015-11-20,10.94,7.23,15.46,0.45,0.0,0.9359,0,0.726,0.0177,-1.0541,2015,11,Friday,4,6.83,32.16,0
2015-11-21,9.92,5.95,14.2,1.73,0.0772,0.0,0,0.73,0.0177,-1.0584,2015,11,Saturday,4,6.91,32.16,0
2015-11-22,11.89,8.04,16.82,5.74,0.0,1.894,0,0.732,0.0178,-1.062,2015,11,Sunday,4,6.91,34.05,0
2015-11-23,11.9,8.67,15.55,2.28,0.0,1.8962,0,0.721,0.0179,-1.065,2015,11,Monday,4,6.91,35.95,0
2015-11-24,14.05,10.9,18.69,1.53,0.0,4.0537,0,0.714,0.0179,-1.0675,2015,11,Tuesday,4,6.91,40.0,0
2015-11-25,13.87,9.81,18.13,0.14,0.0,3.8749,0,0.714,0.018,-1.0693,2015,11,Wednesday,4,6.91,43.88,0
2015-11-26,11.88,8.17,17.02,5.09,0.0,1.8792,0,0.713,0.018,-1.0706,2015,11,Thursday,4,6.91,45.76,0
2015-11-27,11.98,8.14,16.38,0.44,0.0,1.9769,0,0.714,0.0181,-1.0714,2015,11,Friday,4,6.91,47.73,0
2015-11-28,11.69,7.73,16.04,1.31,0.0,1.6934,0,0.709,0.0181,-1.0716,2015,11,Saturday,4,6.91,49.43,0
2015-11-29,9.53,6.19,13.6,0.0,0.4708,0.0,0,0.703,0.0182,-1.0713,2015,11,Sunday,4,7.38,49.43,0
2015-11-30,9.31,5.84,13.35,3.52,0.6863,0.0,0,0.705,0.0182,-1.0705,2015,11,Monday,4,8.06,49.43,0
2015-12-01,7.74,3.7,12.5,1.14,2.2619,0.0,0,0.704,0.0183,-1.0692,2015,12,Tuesday,4,2.26,0.0,0
2015-12-02,5.34,2.66,7.96,0.77,4.6614,0.0,0,0.708,0.0183,-1.0675,2015,12,Wednesday,4,6.92,0.0,0
2015-12-03,6.58,3.9,10.9,0.0,3.4187,0.0,0,0.71,0.0184,-1.0653,2015,12,Thursday,4,10.34,0.0,0
2015-12-04,8.24,4.3,12.48,0.0,1.758,0.0,0,0.707,0.0185,-1.0627,2015,12,Friday,4,12.1,0.0,0
2015-12-05,12.09,8.59,16.3,1.13,0.0,2.0852,0,0.705,0.0185,-1.0597,2015,12,Saturday,4,12.1,2.09,0
2015-12-06,10.94,7.39,14.87,4.76,0.0,0.9412,0,0.699,0.0186,-1.0563,2015,12,Sunday,4,12.1,3.03,0
2015-12-07,10.64,6.17,15.57,7.62,0.0,0.6382,0,0.693,0.0186,-1.0525,2015,12,Monday,4,12.1,3.66,0
2015-12-08,9.2,5.93,14.16,1.74,0.8035,0.0,0,0.689,0.0187,-1.0484,2015,12,Tuesday,4,12.9,3.66,0
2015-12-09,10.97,6.72,16.07,1.01,0.0,0.9689,0,0.684,0.0187,-1.044,2015,12,Wednesday,4,12.9,4.63,0
2015-12-10,13.14,7.79,18.6,3.3,0.0,3.1357,0,0.691,0.0188,-1.0392,2015,12,Thursday,4,12.9,7.77,0
2015-12-11,13.82,10.66,17.78,0.27,0.0,3.8218,0,0.692,0.0188,-1.0342,2015,12,Friday,4,12.9,11.59,0
2015-12-12,17.01,12.92,21.92,1.64,0.0,7.0127,0,0.686,0.0189,-1.0289,2015,12,Saturday,4,12.9,18.6,0
2015-12-13,19.16,15.37,23.43,0.69,0.0,9.1559,0,0.685,0.0189,-1.0233,2015,12,Sunday,4,12.9,27.76,0
2015-12-14,16.98,12.95,21.88,0.18,0.0,6.9828,0,0.697,0.019,-1.0175,2015,12,Monday,4,12.9,34.74,0
2015-12-15,16.47,12.62,20.51,0.0,0.0,6.4717,0,0.686,0.0191,-1.0115,2015,12,Tuesday,4,12.9,41.21,0
2015-12-16,14.99,10.91,19.84,0.83,0.0,4.9852,0,0.676,0.0191,-1.0054,2015,12,Wednesday,4,12.9,46.2,0
2015-12-17,14.12,9.76,18.51,1.24,0.0,4.1216,0,0.682,0.0192,-0.999,2015,12,Thursday,4,12.9,50.32,0
2015-12-18,11.67,8.76,15.14,3.58,0.0,1.6708,0,0.682,0.0192,-0.9925,2015,12,Friday,4,12.9,51.99,0
2015-12-19,11.13,7.82,15.23,1.81,0.0,1.1319,0,0.673,0.0193,-0.9859,2015,12,Saturday,4,12.9,53.12,0
2015-12-20,14.4,9.04,20.64,2.56,0.0,4.4002,0,0.67,0.0193,-0.9791,2015,12,Sunday,4,12.9,57.52,0
2015-12-21,13.33,10.85,17.07,3.63,0.0,3.328,0,0.672,0.0194,-0.9723,2015,12,Monday,4,12.9,60.85,0
2015-12-22,9.64,6.76,13.61,2.15,0.358,0.0,0,0.671,0.0194,-0.9653,2015,12,Tuesday,4,13.26,60.85,0
2015-12-23,8.72,4.74,12.1,0.67,1.2847,0.0,0,0.672,0.0195,-0.9584,2015,12,Wednesday,4,14.55,60.85,0
2015-12-24,9.29,5.78,13.83,6.17,0.7057,0.0,0,0.674,0.0195,-0.9514,2015,12,Thursday,4,15.25,60.85,0
2015-12-25,10.21,6.23,14.31,5.42,0.0,0.2053,0,0.671,0.0196,-0.9443,2015,12,Friday,4,15.25,61.06,0
2015-12-26,9.58,4.99,14.36,9.92,0.4217,0.0,0,0.665,0.0197,-0.9373,2015,12,Saturday,4,15.67,61.06,0
2015-12-27,9.0,5.49,13.06,0.2,1.0035,0.0,0,0.656,0.0197,-0.9303,2015,12,Sunday,4,16.68,61.06,0
2015-12-28,12.74,9.33,17.46,1.81,0.0,2.7404,0,0.652,0.0198,-0.9233,2015,12,Monday,4,16.68,63.8,0
2015-12-29,14.6,9.98,18.7,3.37,0.0,4.6034,0,0.651,0.0198,-0.9164,2015,12,Tuesday,4,16.68,68.4,0
2015-12-30,14.29,10.5,18.42,12.75,0.0,4.2893,0,0.65,0.0199,-0.9095,2015,12,Wednesday,4,16.68,72.69,0
2015-12-31,12.99,9.26,17.72,1.16,0.0,2.993,0,0.637,0.0199,-0.9027,2015,12,Thursday,4,16.68,75.68,0
2016-01-01,9.22,6.18,13.14,2.64,0.7846,0.0,0,0.64,0.02,-0.8961,2016,1,Friday,1,0.78,0.0,0
2016-01-02,12.62,7.73,17.92,3.37,0.0,2.619,0,0.638,0.02,-0.8895,2016,1,Saturday,1,0.78,2.62,0
2016-01-03,12.38,7.97,17.48,0.28,0.0,2.3796,0,0.637,0.0201,-0.8831,2016,1,Sunday,1,0.78,5.0,0
2016-01-04,11.13,6.85,16.08,5.42,0.0,1.1297,0,0.63,0.0202,-0.8768,2016,1,Monday,1,0.78,6.13,0
2016-01-05,14.31,11.23,17.96,0.21,0.0,4.3098,0,0.626,0.0202,-0.8706,2016,1,Tuesday,1,0.78,10.44,0
2016-01-06,16.05,12.55,20.92,4.41,0.0,6.0503,0,0.628,0.0203,-0.8647,2016,1,Wednesday,1,0.78,16.49,0
2016-01-07,16.3,12.1,21.33,1.45,0.0,6.2965,0,0.63,0.0203,-0.8589,2016,1,Thursday,1,0.78,22.78,0
2016-01-08,12.63,8.78,18.15,1.37,0.0,2.6338,0,0.635,0.0204,-0.8533,2016,1,Friday,1,0.78,25.42,0
2016-01-09,12.31,8.06,17.52,1.39,0.0,2.3112,0,0.64,0.0204,-0.8479,2016,1,Saturday,1,0.78,27.73,0
2016-01-10,11.18,7.7,15.6,0.36,0.0,1.1845,0,0.645,0.0205,-0.8427,2016,1,Sunday,1,0.78,28.91,0
2016-01-11,14.99,11.22,20.35,2.2,0.0,4.991,0,0.641,0.0205,-0.8378,2016,1,Monday,1,0.78,33.91,0
2016-01-12,15.61,11.96,20.56,1.94,0.0,5.6125,0,0.634,0.0206,-0.833,2016,1,Tuesday,1,0.78,39.52,0
2016-01-13,16.23,11.84,21.43,0.47,0.0,6.2298,0,0.638,0.0206,-0.8286,2016,1,Wednesday,1,0.78,45.75,0
2016-01-14,15.65,11.32,22.0,2.87,0.0,5.6498,0,0.637,0.0207,-0.8243,2016,1,Thursday,1,0.78,51.4,0
2016-01-15,17.17,13.26,22.15,0.28,0.0,7.1685,0,0.636,0.0208,-0.8204,2016,1,Friday,1,0.78,58.57,0
2016-01-16,16.98,13.5,21.57,13.8,0.0,6.9768,0,0.636,0.0208,-0.8167,2016,1,Saturday,1,0.78,65.54,0
2016-01-17,13.5,8.86,18.45,0.74,0.0,3.5001,0,0.625,0.0209,-0.8133,2016,1,Sunday,1,0.78,69.04,0
2016-01-18,8.37,4.69,12.99,4.56,1.6322,0.0,0,0.631,0.0209,-0.8101,2016,1,Monday,1,2.42,69.04,0
2016-01-19,8.49,4.38,13.62,15.87,1.5129,0.0,0,0.63,0.021,-0.8073,2016,1,Tuesday,1,3.93,69.04,0
2016-01-20,8.06,3.69,14.14,1.08,1.9378,0.0,0,0.625,0.021,-0.8047,2016,1,Wednesday,1,5.87,69.04,0
2016-01-21,12.44,8.29,16.69,1.97,0.0,2.4431,0,0.623,0.0211,-0.8024,2016,1,Thursday,1,5.87,71.49,0
2016-01-22,15.44,10.86,20.99,1.99,0.0,5.441,0,0.625,0.0211,-0.8004,2016,1,Friday,1,5.87,76.93,0
2016-01-23,15.43,10.73,20.36,1.38,0.0,5.4339,0,0.617,0.0212,-0.7987,2016,1,Saturday,1,5.87,82.36,0
2016-01-24,16.64,13.7,20.83,0.33,0.0,6.6434,0,0.612,0.0212,-0.7973,2016,1,Sunday,1,5.87,89.0,0
2016-01-25,14.83,10.79,19.57,2.06,0.0,4.8295,0,0.61,0.0213,-0.7962,2016,1,Monday,1,5.87,93.83,0
2016-01-26,8.72,4.76,12.83,2.97,1.2796,0.0,0,0.612,0.0214,-0.7954,2016,1,Tuesday,1,7.15,93.83,0
2016-01-27,7.01,3.03,11.95,0.0,2.9871,0.0,0,0.605,0.0214,-0.7949,2016,1,Wednesday,1,10.13,93.83,0
