fecha,estacion_id,t_promedio_c,t_minima_c,t_maxima_c,hdd,cdd,hdd_acumulado,evento_helada,enso_index,precipitacion_mm
2024-02-12,EST002,7.96,4.55,10.61,2.04,0.0,8.29,0,0.092,1.0
2024-02-12,EST003,10.41,7.84,16.19,0.0,0.41,2.43,0,0.388,3.46
2024-02-13,EST001,14.81,11.96,19.41,0.0,4.81,2.34,0,0.659,1.82
2024-02-13,EST002,6.28,1.76,12.02,3.72,0.0,12.01,1,1.169,4.47
2024-02-13,EST003,14.77,11.06,20.22,0.0,4.77,2.43,0,1.05,2.37
2024-02-14,EST001,13.6,6.4,19.02,0.0,3.6,2.34,0,1.055,2.11
2024-02-14,EST002,12.16,8.11,13.83,0.0,2.16,12.01,0,0.209,0.71
2024-02-14,EST003,14.78,9.47,20.27,0.0,4.78,2.43,0,0.807,3.51
2024-02-15,EST001,15.57,11.56,20.66,0.0,5.57,2.34,0,0.49,6.05
2024-02-15,EST002,11.19,5.73,14.49,0.0,1.19,12.01,0,0.24,6.06
2024-02-15,EST003,12.5,9.18,18.84,0.0,2.5,2.43,0,0.387,3.4
2024-02-16,EST001,16.07,9.76,23.43,0.0,6.07,2.34,0,0.494,7.69
2024-02-16,EST002,9.87,7.23,11.34,0.13,0.0,12.14,0,1.081,1.41
2024-02-16,EST003,12.4,9.77,18.44,0.0,2.4,2.43,0,0.466,0.09
2024-02-17,EST001,13.67,11.82,17.41,0.0,3.67,2.34,0,-0.044,0.27
2024-02-17,EST002,12.69,11.64,15.47,0.0,2.69,12.14,0,0.588,2.37
2024-02-17,EST003,17.7,10.95,21.4,0.0,7.7,2.43,0,0.755,6.25
2024-02-18,EST001,11.08,9.32,16.06,0.0,1.08,2.34,0,0.546,2.69
2024-02-18,EST002,13.35,10.48,16.62,0.0,3.35,12.14,0,0.63,5.16
2024-02-18,EST003,9.78,4.39,12.12,0.22,0.0,2.65,0,0.424,3.23
2024-02-19,EST001,10.98,7.83,18.79,0.0,0.98,2.34,0,0.351,11.32
2024-02-19,EST002,13.33,9.19,19.04,0.0,3.33,12.14,0,1.366,1.02
2024-02-19,EST003,9.92,7.05,14.97,0.08,0.0,2.73,0,0.089,4.07
2024-02-20,EST001,16.8,12.57,21.36,0.0,6.8,2.34,0,0.43,6.7
2024-02-20,EST002,10.18,3.41,18.08,0.0,0.18,12.14,0,0.693,3.97
2024-02-20,EST003,15.3,9.66,19.09,0.0,5.3,2.73,0,0.458,0.03
2024-02-21,EST001,13.59,8.59,16.57,0.0,3.59,2.34,0,0.488,0.04
2024-02-21,EST002,9.99,5.16,13.89,0.01,0.0,12.15,0,0.534,0.88
2024-02-21,EST003,13.19,9.26,17.1,0.0,3.19,2.73,0,0.568,4.54
2024-02-22,EST001,10.53,8.74,18.24,0.0,0.53,2.34,0,0.443,3.71
2024-02-22,EST002,14.77,5.48,17.9,0.0,4.77,12.15,0,0.768,1.88
2024-02-22,EST003,11.37,8.45,14.68,0.0,1.37,2.73,0,0.62,0.42
2024-02-23,EST001,14.94,10.86,20.57,0.0,4.94,2.34,0,0.501,2.9
2024-02-23,EST002,12.96,10.71,17.42,0.0,2.96,12.15,0,0.383,1.33
2024-02-23,EST003,7.45,1.44,11.42,2.55,0.0,5.28,1,0.99,7.21
2024-02-24,EST001,9.36,6.99,18.2,0.64,0.0,2.98,0,1.175,3.91
2024-02-24,EST002,12.88,9.83,18.53,0.0,2.88,12.15,0,0.434,2.1
2024-02-24,EST003,9.42,5.39,12.72,0.58,0.0,5.86,0,0.629,0.78
2024-02-25,EST001,10.61,5.33,15.98,0.0,0.61,2.98,0,0.654,6.64
2024-02-25,EST002,13.44,7.27,17.75,0.0,3.44,12.15,0,0.528,0.1
2024-02-25,EST003,11.65,6.2,18.6,0.0,1.65,5.86,0,0.945,1.38
2024-02-26,EST001,15.28,14.04,21.63,0.0,5.28,2.98,0,0.555,6.11
2024-02-26,EST002,8.91,3.15,11.71,1.09,0.0,13.24,0,0.464,1.01
2024-02-26,EST003,8.33,4.19,16.04,1.67,0.0,7.53,0,1.465,4.29
2024-02-27,EST001,15.36,11.01,21.11,0.0,5.36,2.98,0,0.57,4.59
2024-02-27,EST002,13.58,10.45,18.46,0.0,3.58,13.24,0,0.655,6.48
2024-02-27,EST003,10.05,6.13,17.92,0.0,0.05,7.53,0,1.022,8.05
2024-02-28,EST001,12.63,8.15,19.13,0.0,2.63,2.98,0,1.148,1.85
2024-02-28,EST002,8.95,2.99,13.53,1.05,0.0,14.29,0,0.478,0.24
2024-02-28,EST003,11.33,9.43,19.47,0.0,1.33,7.53,0,0.673,3.83
2024-02-29,EST001,14.04,8.6,20.46,0.0,4.04,2.98,0,1.009,2.11
2024-02-29,EST002,11.5,6.35,15.71,0.0,1.5,14.29,0,0.685,5.2
2024-02-29,EST003,14.68,13.35,20.75,0.0,4.68,7.53,0,0.617,6.12
2024-03-01,EST001,14.51,8.1,21.54,0.0,4.51,0.0,0,1.098,8.33
2024-03-01,EST002,12.97,8.92,19.28,0.0,2.97,0.0,0,0.914,3.07
2024-03-01,EST003,13.73,9.78,17.45,0.0,3.73,0.0,0,1.081,4.17
2024-03-02,EST001,17.69,16.13,21.85,0.0,7.69,0.0,0,0.711,7.41
2024-03-02,EST002,13.24,8.77,16.55,0.0,3.24,0.0,0,0.354,4.97
2024-03-02,EST003,9.31,6.11,15.06,0.69,0.0,0.69,0,0.406,8.82
2024-03-03,EST001,15.63,13.99,19.23,0.0,5.63,0.0,0,0.022,1.65
2024-03-03,EST002,14.16,10.78,19.85,0.0,4.16,0.0,0,0.251,6.39
2024-03-03,EST003,11.33,7.31,16.19,0.0,1.33,0.69,0,0.326,0.54
2024-03-04,EST001,14.99,10.39,21.57,0.0,4.99,0.0,0,0.811,4.43
2024-03-04,EST002,7.92,4.33,12.88,2.08,0.0,2.08,0,1.3,6.06
2024-03-04,EST003,16.56,11.66,20.49,0.0,6.56,0.69,0,0.749,4.71
2024-03-05,EST001,10.22,6.8,14.91,0.0,0.22,0.0,0,1.201,2.24
2024-03-05,EST002,15.25,12.66,18.19,0.0,5.25,2.08,0,1.074,6.2
2024-03-05,EST003,15.86,10.66,23.95,0.0,5.86,0.69,0,0.887,3.53
2024-03-06,EST001,13.43,7.56,17.26,0.0,3.43,0.0,0,0.53,3.07
2024-03-06,EST002,6.98,2.77,9.15,3.02,0.0,5.1,0,0.742,6.6
2024-03-06,EST003,11.53,5.01,14.34,0.0,1.53,0.69,0,1.083,6.03
2024-03-07,EST001,8.28,0.21,13.18,1.72,0.0,1.72,1,0.468,0.22
2024-03-07,EST002,11.69,7.88,16.84,0.0,1.69,5.1,0,0.642,5.9
2024-03-07,EST003,11.75,10.65,16.53,0.0,1.75,0.69,0,0.021,5.06
2024-03-08,EST001,10.12,5.87,17.09,0.0,0.12,1.72,0,0.452,7.18
2024-03-08,EST002,11.16,4.53,15.61,0.0,1.16,5.1,0,0.485,6.06
2024-03-08,EST003,11.63,8.89,15.91,0.0,1.63,0.69,0,0.723,8.03
2024-03-09,EST001,7.73,3.7,13.67,2.27,0.0,3.99,0,0.8,7.93
2024-03-09,EST002,12.05,8.33,17.94,0.0,2.05,5.1,0,0.772,2.83
2024-03-09,EST003,14.01,10.99,18.09,0.0,4.01,0.69,0,0.584,8.06
2024-03-10,EST001,4.52,-0.07,9.57,5.48,0.0,9.47,1,0.243,4.93
2024-03-10,EST002,13.43,8.55,14.45,0.0,3.43,5.1,0,1.157,1.79
2024-03-10,EST003,14.44,9.33,18.12,0.0,4.44,0.69,0,0.945,2.84
2024-03-11,EST001,7.39,1.64,11.23,2.61,0.0,12.08,1,0.496,2.79
2024-03-11,EST002,12.92,9.01,18.74,0.0,2.92,5.1,0,0.35,1.77
2024-03-11,EST003,12.43,5.58,17.26,0.0,2.43,0.69,0,1.077,4.12
2024-03-12,EST001,11.36,7.73,16.11,0.0,1.36,12.08,0,0.938,8.12
2024-03-12,EST002,13.14,7.36,16.69,0.0,3.14,5.1,0,0.632,1.83
2024-03-12,EST003,13.51,10.05,19.6,0.0,3.51,0.69,0,0.477,4.13
2024-03-13,EST001,14.29,13.39,22.47,0.0,4.29,12.08,0,0.676,2.08
2024-03-13,EST002,12.64,8.59,17.52,0.0,2.64,5.1,0,1.058,6.24
2024-03-13,EST003,13.46,8.78,18.3,0.0,3.46,0.69,0,1.293,0.44
2024-03-14,EST001,12.92,8.82,19.14,0.0,2.92,12.08,0,0.512,1.23
2024-03-14,EST002,12.63,8.21,19.86,0.0,2.63,5.1,0,0.384,7.46
2024-03-14,EST003,18.64,15.21,21.7,0.0,8.64,0.69,0,0.643,4.04
2024-03-15,EST001,13.98,10.87,21.31,0.0,3.98,12.08,0,0.435,1.22
2024-03-15,EST002,15.01,14.42,19.7,0.0,5.01,5.1,0,1.704,3.96
2024-03-15,EST003,9.92,6.01,14.84,0.08,0.0,0.77,0,0.817,5.99
2024-03-16,EST001,9.97,3.44,15.34,0.03,0.0,12.11,0,0.991,2.12
2024-03-16,EST002,15.46,11.85,20.88,0.0,5.46,5.1,0,0.493,1.01
2024-03-16,EST003,14.44,11.11,18.16,0.0,4.44,0.77,0,0.58,6.1
2024-03-17,EST001,11.0,7.18,16.02,0.0,1.0,12.11,0,0.201,0.41
2024-03-17,EST002,13.08,10.19,19.67,0.0,3.08,5.1,0,1.066,6.16
2024-03-17,EST003,17.27,13.39,23.24,0.0,7.27,0.77,0,0.601,11.36
2024-03-18,EST001,17.53,13.51,23.11,0.0,7.53,12.11,0,1.187,3.56
2024-03-18,EST002,10.6,5.29,15.72,0.0,0.6,5.1,0,0.834,1.5
2024-03-18,EST003,8.43,4.08,14.79,1.57,0.0,2.34,0,0.712,8.31
2024-03-19,EST001,10.81,8.39,15.71,0.0,0.81,12.11,0,0.758,6.31
2024-03-19,EST002,10.3,4.25,18.25,0.0,0.3,5.1,0,0.771,7.75
2024-03-19,EST003,10.08,4.47,16.65,0.0,0.08,2.34,0,1.041,3.95
2024-03-20,EST001,5.18,2.14,9.24,4.82,0.0,16.93,0,0.492,4.37
2024-03-20,EST002,11.19,8.43,14.6,0.0,1.19,5.1,0,0.57,7.36
2024-03-20,EST003,11.07,7.84,15.38,0.0,1.07,2.34,0,0.887,5.37
2024-03-21,EST001,4.96,-0.57,12.11,5.04,0.0,21.97,1,0.473,1.08
2024-03-21,EST002,11.11,8.24,16.45,0.0,1.11,5.1,0,0.204,0.65
2024-03-21,EST003,16.57,13.96,23.44,0.0,6.57,2.34,0,0.894,1.43
2024-03-22,EST001,14.16,10.34,18.48,0.0,4.16,21.97,0,0.863,5.42
2024-03-22,EST002,14.01,8.24,19.62,0.0,4.01,5.1,0,0.377,2.58
2024-03-22,EST003,20.08,14.99,28.63,0.0,10.08,2.34,0,1.209,4.73
2024-03-23,EST001,13.32,9.37,15.71,0.0,3.32,21.97,0,0.797,7.63
2024-03-23,EST002,10.74,6.12,17.02,0.0,0.74,5.1,0,0.519,2.65
2024-03-23,EST003,10.18,7.41,13.25,0.0,0.18,2.34,0,0.522,8.26
2024-03-24,EST001,10.28,6.09,14.53,0.0,0.28,21.97,0,1.147,7.93
2024-03-24,EST002,14.4,9.94,19.05,0.0,4.4,5.1,0,0.436,9.83
2024-03-24,EST003,10.82,5.82,17.41,0.0,0.82,2.34,0,0.627,7.11
2024-03-25,EST001,14.48,7.89,18.78,0.0,4.48,21.97,0,0.41,2.48
2024-03-25,EST002,12.76,8.67,17.17,0.0,2.76,5.1,0,0.223,5.41
2024-03-25,EST003,17.65,12.95,23.56,0.0,7.65,2.34,0,0.967,5.19
2024-03-26,EST001,14.9,10.31,19.43,0.0,4.9,21.97,0,0.558,3.25
2024-03-26,EST002,13.03,9.5,18.5,0.0,3.03,5.1,0,0.928,6.5
2024-03-26,EST003,15.93,11.81,18.97,0.0,5.93,2.34,0,0.693,4.13
2024-03-27,EST001,7.98,1.9,13.19,2.02,0.0,23.99,1,0.912,8.1
2024-03-27,EST002,10.66,5.8,15.5,0.0,0.66,5.1,0,0.743,1.68
2024-03-27,EST003,16.88,13.44,22.93,0.0,6.88,2.34,0,0.235,7.54
2024-03-28,EST001,15.2,11.05,19.86,0.0,5.2,23.99,0,0.919,10.87
2024-03-28,EST002,7.83,2.66,11.46,2.17,0.0,7.27,0,0.793,3.26
2024-03-28,EST003,11.65,7.67,14.95,0.0,1.65,2.34,0,1.108,1.38
2024-03-29,EST001,13.92,10.41,17.16,0.0,3.92,23.99,0,0.86,0.67
2024-03-29,EST002,12.34,10.47,18.03,0.0,2.34,7.27,0,0.522,2.65
2024-03-29,EST003,13.45,10.61,18.36,0.0,3.45,2.34,0,0.345,5.89
2024-03-30,EST001,16.98,8.79,22.12,0.0,6.98,23.99,0,1.036,1.34
2024-03-30,EST002,16.0,10.84,20.27,0.0,6.0,7.27,0,1.171,3.24
2024-03-30,EST003,11.57,6.86,14.97,0.0,1.57,2.34,0,1.106,0.83
2024-03-31,EST001,9.94,7.3,16.08,0.06,0.0,24.05,0,0.615,0.04
2024-03-31,EST002,10.73,6.78,13.96,0.0,0.73,7.27,0,0.454,10.33
2024-03-31,EST003,10.57,7.05,15.02,0.0,0.57,2.34,0,0.674,5.86
2024-04-01,EST001,14.94,11.4,18.09,0.0,4.94,0.0,0,1.182,3.71
2024-04-01,EST002,16.57,15.94,21.86,0.0,6.57,0.0,0,1.376,2.94
2024-04-01,EST003,12.16,7.72,16.32,0.0,2.16,0.0,0,0.706,2.99
2024-04-02,EST001,11.0,5.16,16.69,0.0,1.0,0.0,0,0.875,6.43
2024-04-02,EST002,11.58,8.74,15.68,0.0,1.58,0.0,0,0.8,0.82
2024-04-02,EST003,11.47,8.24,19.66,0.0,1.47,0.0,0,-0.033,3.46
2024-04-03,EST001,16.88,12.7,23.01,0.0,6.88,0.0,0,0.829,2.0
2024-04-03,EST002,6.64,2.33,10.48,3.36,0.0,3.36,0,0.559,2.5
2024-04-03,EST003,17.08,9.47,22.41,0.0,7.08,0.0,0,0.66,0.47
2024-04-04,EST001,13.74,7.07,18.37,0.0,3.74,0.0,0,0.085,6.01
2024-04-04,EST002,14.7,13.08,19.96,0.0,4.7,3.36,0,0.934,3.78
2024-04-04,EST003,10.74,5.22,15.13,0.0,0.74,0.0,0,0.353,2.15
2024-04-05,EST001,15.72,10.8,20.85,0.0,5.72,0.0,0,0.665,2.41
2024-04-05,EST002,9.55,6.2,11.37,0.45,0.0,3.81,0,0.577,3.07
2024-04-05,EST003,14.24,10.3,20.43,0.0,4.24,0.0,0,1.202,7.17
2024-04-06,EST001,13.75,9.73,17.28,0.0,3.75,0.0,0,1.018,9.04
2024-04-06,EST002,13.1,6.22,15.81,0.0,3.1,3.81,0,0.45,6.57
2024-04-06,EST003,13.38,7.41,18.36,0.0,3.38,0.0,0,0.536,3.36
2024-04-07,EST001,8.74,6.43,15.2,1.26,0.0,1.26,0,1.056,5.09
2024-04-07,EST002,7.94,4.48,11.1,2.06,0.0,5.87,0,1.148,2.25
2024-04-07,EST003,10.01,5.97,14.05,0.0,0.01,0.0,0,1.24,1.8
2024-04-08,EST001,9.07,8.3,14.02,0.93,0.0,2.19,0,0.624,0.29
2024-04-08,EST002,15.21,10.21,20.17,0.0,5.21,5.87,0,1.202,5.99
2024-04-08,EST003,10.66,8.22,16.89,0.0,0.66,0.0,0,0.912,4.51
2024-04-09,EST001,10.45,5.54,14.32,0.0,0.45,2.19,0,0.76,8.34
2024-04-09,EST002,10.59,8.95,14.01,0.0,0.59,5.87,0,1.089,4.76
2024-04-09,EST003,12.4,9.16,18.13,0.0,2.4,0.0,0,0.536,4.92
2024-04-10,EST001,10.74,8.09,14.78,0.0,0.74,2.19,0,0.676,3.85
2024-04-10,EST002,12.83,11.3,16.62,0.0,2.83,5.87,0,0.671,8.52
2024-04-10,EST003,10.02,5.78,17.26,0.0,0.02,0.0,0,0.395,5.18
2024-04-11,EST001,10.56,7.32,14.36,0.0,0.56,2.19,0,0.567,12.17
2024-04-11,EST002,14.35,8.7,20.09,0.0,4.35,5.87,0,0.304,5.18
2024-04-11,EST003,15.4,12.68,21.85,0.0,5.4,0.0,0,0.998,9.56
2024-04-12,EST001,11.53,9.18,15.99,0.0,1.53,2.19,0,1.214,1.49
2024-04-12,EST002,7.07,2.94,11.41,2.93,0.0,8.8,0,0.786,6.84
2024-04-12,EST003,11.34,10.15,19.41,0.0,1.34,0.0,0,0.485,0.82
2024-04-13,EST001,15.33,11.91,20.23,0.0,5.33,2.19,0,0.926,7.25
2024-04-13,EST002,11.41,5.13,13.21,0.0,1.41,8.8,0,1.009,1.48
2024-04-13,EST003,16.15,11.94,20.14,0.0,6.15,0.0,0,0.98,6.68
2024-04-14,EST001,14.17,11.71,18.44,0.0,4.17,2.19,0,0.776,3.88
2024-04-14,EST002,14.11,13.13,19.61,0.0,4.11,8.8,0,0.691,1.48
2024-04-14,EST003,10.86,7.18,11.26,0.0,0.86,0.0,0,0.567,1.37
2024-04-15,EST001,13.9,11.11,18.58,0.0,3.9,2.19,0,1.237,6.98
2024-04-15,EST002,14.5,11.25,20.31,0.0,4.5,8.8,0,0.704,3.41
2024-04-15,EST003,13.74,10.64,20.98,0.0,3.74,0.0,0,0.726,5.86
2024-04-16,EST001,16.21,10.66,19.1,0.0,6.21,2.19,0,0.904,6.55
2024-04-16,EST002,14.47,12.14,18.48,0.0,4.47,8.8,0,1.069,1.71
2024-04-16,EST003,11.97,5.61,16.9,0.0,1.97,0.0,0,0.553,1.37
2024-04-17,EST001,13.4,11.4,18.03,0.0,3.4,2.19,0,0.867,7.9
2024-04-17,EST002,13.91,10.98,20.68,0.0,3.91,8.8,0,0.677,0.29
2024-04-17,EST003,12.29,6.13,17.54,0.0,2.29,0.0,0,0.771,8.91
2024-04-18,EST001,8.99,6.92,11.57,1.01,0.0,3.2,0,0.875,4.5
2024-04-18,EST002,16.1,11.73,20.49,0.0,6.1,8.8,0,0.763,4.35
2024-04-18,EST003,8.54,0.47,14.32,1.46,0.0,1.46,1,0.826,5.85
2024-04-19,EST001,14.34,10.55,18.39,0.0,4.34,3.2,0,0.939,5.16
2024-04-19,EST002,10.22,4.09,15.66,0.0,0.22,8.8,0,0.978,8.18
2024-04-19,EST003,12.77,8.29,18.99,0.0,2.77,1.46,0,0.541,4.16
2024-04-20,EST001,12.88,10.31,21.36,0.0,2.88,3.2,0,0.332,0.11
2024-04-20,EST002,15.53,10.46,18.99,0.0,5.53,8.8,0,0.936,8.4
2024-04-20,EST003,12.64,4.74,15.05,0.0,2.64,1.46,0,0.962,7.5
2024-04-21,EST001,14.8,11.11,19.36,0.0,4.8,3.2,0,0.883,6.45
2024-04-21,EST002,13.75,8.19,17.22,0.0,3.75,8.8,0,0.681,1.18
2024-04-21,EST003,11.75,6.23,16.91,0.0,1.75,1.46,0,1.532,4.58
2024-04-22,EST001,12.72,8.56,16.76,0.0,2.72,3.2,0,0.727,7.38
2024-04-22,EST002,12.52,9.71,16.13,0.0,2.52,8.8,0,0.61,4.22
2024-04-22,EST003,15.7,13.71,20.22,0.0,5.7,1.46,0,0.788,1.5
2024-04-23,EST001,10.49,7.51,14.3,0.0,0.49,3.2,0,0.797,3.52
2024-04-23,EST002,10.85,6.21,18.43,0.0,0.85,8.8,0,1.231,1.77
2024-04-23,EST003,14.16,10.43,19.39,0.0,4.16,1.46,0,0.62,4.35
2024-04-24,EST001,12.95,9.82,16.61,0.0,2.95,3.2,0,0.599,4.7
2024-04-24,EST002,13.74,8.46,18.0,0.0,3.74,8.8,0,0.819,6.89
2024-04-24,EST003,15.63,11.72,20.3,0.0,5.63,1.46,0,0.791,0.55
2024-04-25,EST001,12.09,6.97,18.05,0.0,2.09,3.2,0,0.647,4.65
2024-04-25,EST002,10.18,5.12,15.06,0.0,0.18,8.8,0,0.646,2.91
2024-04-25,EST003,12.56,9.23,18.55,0.0,2.56,1.46,0,0.61,8.78
2024-04-26,EST001,16.23,13.57,21.33,0.0,6.23,3.2,0,0.527,3.02
2024-04-26,EST002,17.25,13.71,22.79,0.0,7.25,8.8,0,0.885,1.0
2024-04-26,EST003,10.58,8.39,14.25,0.0,0.58,1.46,0,-0.132,5.63
2024-04-27,EST001,17.71,13.49,20.59,0.0,7.71,3.2,0,0.524,2.62
2024-04-27,EST002,9.7,4.41,15.92,0.3,0.0,9.1,0,0.37,6.18
2024-04-27,EST003,16.54,9.69,25.84,0.0,6.54,1.46,0,0.446,12.47
2024-04-28,EST001,11.68,8.57,17.17,0.0,1.68,3.2,0,0.536,5.2
2024-04-28,EST002,8.94,5.3,15.87,1.06,0.0,10.16,0,0.693,4.42
2024-04-28,EST003,13.91,8.15,16.43,0.0,3.91,1.46,0,0.886,3.2
2024-04-29,EST001,12.99,7.4,16.2,0.0,2.99,3.2,0,0.4,1.81
2024-04-29,EST002,10.87,4.87,15.69,0.0,0.87,10.16,0,0.302,2.54
2024-04-29,EST003,9.0,6.69,14.58,1.0,0.0,2.46,0,0.352,7.34
2024-04-30,EST001,12.39,8.26,16.97,0.0,2.39,3.2,0,0.929,6.35
2024-04-30,EST002,13.08,8.23,17.76,0.0,3.08,10.16,0,0.86,2.99
2024-04-30,EST003,12.73,9.14,17.04,0.0,2.73,2.46,0,0.491,5.4
2024-05-01,EST001,15.85,10.09,18.97,0.0,5.85,0.0,0,1.077,3.05
2024-05-01,EST002,13.74,11.1,18.95,0.0,3.74,0.0,0,0.785,0.45
2024-05-01,EST003,14.24,8.22,18.98,0.0,4.24,0.0,0,1.099,3.43
2024-05-02,EST001,14.69,14.02,23.32,0.0,4.69,0.0,0,1.132,3.15
2024-05-02,EST002,7.31,2.88,10.14,2.69,0.0,2.69,0,0.817,5.23
2024-05-02,EST003,10.37,4.69,16.58,0.0,0.37,0.0,0,0.976,4.03
2024-05-03,EST001,9.03,3.56,13.62,0.97,0.0,0.97,0,0.259,8.06
2024-05-03,EST002,17.49,13.55,25.73,0.0,7.49,2.69,0,0.704,2.86
2024-05-03,EST003,11.14,4.68,14.97,0.0,1.14,0.0,0,0.897,2.32
2024-05-04,EST001,11.42,5.87,15.85,0.0,1.42,0.97,0,0.547,7.4
2024-05-04,EST002,16.23,11.26,20.25,0.0,6.23,2.69,0,0.516,4.24
2024-05-04,EST003,13.52,11.0,19.6,0.0,3.52,0.0,0,0.694,1.15
2024-05-05,EST001,10.25,7.01,15.14,0.0,0.25,0.97,0,1.228,4.71
2024-05-05,EST002,10.14,5.81,14.61,0.0,0.14,2.69,0,0.759,5.74
2024-05-05,EST003,15.74,11.78,23.2,0.0,5.74,0.0,0,0.933,1.88
2024-05-06,EST001,18.09,13.6,21.84,0.0,8.09,0.97,0,1.149,10.23
2024-05-06,EST002,12.16,8.92,16.9,0.0,2.16,2.69,0,0.868,7.83
2024-05-06,EST003,14.15,10.0,21.4,0.0,4.15,0.0,0,0.559,7.09
2024-05-07,EST001,11.85,7.2,16.68,0.0,1.85,0.97,0,0.628,2.87
2024-05-07,EST002,15.6,12.7,19.49,0.0,5.6,2.69,0,1.281,6.93
2024-05-07,EST003,6.76,3.61,9.04,3.24,0.0,3.24,0,0.36,5.42
2024-05-08,EST001,12.23,9.94,17.32,0.0,2.23,0.97,0,0.149,4.25
2024-05-08,EST002,11.2,4.95,18.32,0.0,1.2,2.69,0,0.873,3.02
2024-05-08,EST003,17.68,16.01,20.57,0.0,7.68,3.24,0,0.612,10.76
2024-05-09,EST001,12.06,8.33,14.9,0.0,2.06,0.97,0,0.912,6.86
2024-05-09,EST002,14.21,11.15,18.15,0.0,4.21,2.69,0,0.241,4.25
2024-05-09,EST003,10.02,7.79,14.38,0.0,0.02,3.24,0,0.482,2.39
2024-05-10,EST001,13.74,9.62,18.31,0.0,3.74,0.97,0,0.675,1.03
2024-05-10,EST002,12.5,8.27,15.25,0.0,2.5,2.69,0,0.919,1.36
2024-05-10,EST003,12.95,7.2,19.34,0.0,2.95,3.24,0,0.63,2.91
2024-05-11,EST001,14.94,9.93,19.01,0.0,4.94,0.97,0,0.373,2.22
2024-05-11,EST002,12.63,8.75,19.33,0.0,2.63,2.69,0,0.719,8.0
2024-05-11,EST003,10.98,5.27,15.19,0.0,0.98,3.24,0,0.844,0.38
2024-05-12,EST001,13.16,12.14,17.76,0.0,3.16,0.97,0,0.734,2.44
2024-05-12,EST002,9.61,4.34,14.45,0.39,0.0,3.08,0,0.455,4.13
2024-05-12,EST003,19.31,13.58,26.05,0.0,9.31,3.24,0,0.733,4.5
2024-05-13,EST001,6.58,3.6,10.86,3.42,0.0,4.39,0,0.031,0.53
2024-05-13,EST002,7.29,3.35,13.52,2.71,0.0,5.79,0,0.925,5.24
2024-05-13,EST003,10.31,9.21,12.67,0.0,0.31,3.24,0,0.212,1.33
2024-05-14,EST001,12.17,9.69,17.68,0.0,2.17,4.39,0,0.514,4.03
2024-05-14,EST002,15.09,12.86,20.72,0.0,5.09,5.79,0,0.579,3.0
2024-05-14,EST003,14.93,9.61,18.51,0.0,4.93,3.24,0,0.529,4.84
2024-05-15,EST001,11.89,7.01,17.31,0.0,1.89,4.39,0,1.124,0.59
2024-05-15,EST002,11.93,9.29,17.84,0.0,1.93,5.79,0,0.089,5.04
2024-05-15,EST003,11.14,8.24,13.97,0.0,1.14,3.24,0,0.435,7.25
2024-05-16,EST001,12.51,7.57,20.01,0.0,2.51,4.39,0,0.644,2.32
2024-05-16,EST002,13.41,10.23,17.65,0.0,3.41,5.79,0,0.108,6.78
2024-05-16,EST003,11.75,7.48,15.2,0.0,1.75,3.24,0,0.695,1.71
2024-05-17,EST001,12.22,6.9,18.41,0.0,2.22,4.39,0,0.548,1.3
2024-05-17,EST002,19.72,13.1,25.8,0.0,9.72,5.79,0,0.329,3.66
2024-05-17,EST003,11.36,5.46,16.75,0.0,1.36,3.24,0,0.319,2.59
2024-05-18,EST001,15.37,8.97,22.66,0.0,5.37,4.39,0,0.772,3.24
2024-05-18,EST002,4.14,-0.31,9.14,5.86,0.0,11.65,1,0.587,4.16
2024-05-18,EST003,9.4,4.56,15.35,0.6,0.0,3.84,0,0.749,6.84
2024-05-19,EST001,14.08,10.7,18.97,0.0,4.08,4.39,0,0.562,4.32
2024-05-19,EST002,14.74,9.77,22.86,0.0,4.74,11.65,0,1.196,4.24
2024-05-19,EST003,3.13,-2.73,7.32,6.87,0.0,10.71,1,0.294,2.8
2024-05-20,EST001,11.45,6.53,14.11,0.0,1.45,4.39,0,0.201,5.03
2024-05-20,EST002,13.8,8.84,17.62,0.0,3.8,11.65,0,0.231,2.48
2024-05-20,EST003,13.32,7.09,15.25,0.0,3.32,10.71,0,0.458,0.0
2024-05-21,EST001,8.44,2.99,14.26,1.56,0.0,5.95,0,0.648,6.76
2024-05-21,EST002,11.04,7.69,19.32,0.0,1.04,11.65,0,0.44,6.21
2024-05-21,EST003,12.74,11.51,14.67,0.0,2.74,10.71,0,0.34,7.17
2024-05-22,EST001,14.54,9.17,18.06,0.0,4.54,5.95,0,0.988,1.11
2024-05-22,EST002,12.77,8.79,17.51,0.0,2.77,11.65,0,0.905,1.88
2024-05-22,EST003,9.35,5.32,13.75,0.65,0.0,11.36,0,1.516,6.03
2024-05-23,EST001,11.55,9.13,13.73,0.0,1.55,5.95,0,0.185,4.34
2024-05-23,EST002,15.81,10.13,21.15,0.0,5.81,11.65,0,0.395,4.81
2024-05-23,EST003,11.42,4.84,16.14,0.0,1.42,11.36,0,0.466,2.65
2024-05-24,EST001,12.08,6.83,15.48,0.0,2.08,5.95,0,0.256,6.38
2024-05-24,EST002,8.55,2.96,12.75,1.45,0.0,13.1,0,0.365,0.63
2024-05-24,EST003,13.67,5.98,19.84,0.0,3.67,11.36,0,0.222,7.41
2024-05-25,EST001,11.78,5.72,17.99,0.0,1.78,5.95,0,-0.413,0.99
