escenario,hdd_90dias,payoff_usd,pnl_neto_usd,activado,cap_alcanzado
719,42.54,1134.36,554.36,1,0
720,21.04,0.0,-580.0,0,0
721,41.38,843.97,263.97,1,0
722,20.43,0.0,-580.0,0,0
723,26.29,0.0,-580.0,0,0
724,35.43,0.0,-580.0,0,0
725,42.23,1058.3,478.3,1,0
726,29.79,0.0,-580.0,0,0
727,56.75,4688.55,4108.55,1,0
728,38.3,74.79,-505.21,1,0
729,72.97,6750.0,6170.0,1,1
730,19.34,0.0,-580.0,0,0
731,51.02,3255.26,2675.26,1,0
732,80.88,6750.0,6170.0,1,1
733,10.03,0.0,-580.0,0,0
734,34.05,0.0,-580.0,0,0
735,80.42,6750.0,6170.0,1,1
736,20.7,0.0,-580.0,0,0
737,32.61,0.0,-580.0,0,0
738,20.73,0.0,-580.0,0,0
739,37.29,0.0,-580.0,0,0
740,116.61,6750.0,6170.0,1,1
741,40.96,739.81,159.81,1,0
742,47.54,2383.76,1803.76,1,0
743,70.97,6750.0,6170.0,1,1
744,25.37,0.0,-580.0,0,0
745,8.9,0.0,-580.0,0,0
746,42.41,1102.6,522.6,1,0
747,62.55,6137.36,5557.36,1,0
748,30.24,0.0,-580.0,0,0
749,39.29,323.1,-256.9,1,0
750,52.53,3633.24,3053.24,1,0
751,27.1,0.0,-580.0,0,0
752,28.74,0.0,-580.0,0,0
753,2.3,0.0,-580.0,0,0
754,25.95,0.0,-580.0,0,0
755,63.13,6283.72,5703.72,1,0
756,50.72,3179.68,2599.68,1,0
757,33.95,0.0,-580.0,0,0
758,13.8,0.0,-580.0,0,0
759,69.53,6750.0,6170.0,1,1
760,25.25,0.0,-580.0,0,0
761,19.87,0.0,-580.0,0,0
762,46.94,2234.61,1654.61,1,0
763,7.5,0.0,-580.0,0,0
764,45.42,1855.93,1275.93,1,0
765,37.22,0.0,-580.0,0,0
766,22.21,0.0,-580.0,0,0
767,36.31,0.0,-580.0,0,0
768,58.52,5129.34,4549.34,1,0
769,50.58,3145.54,2565.54,1,0
770,10.97,0.0,-580.0,0,0
771,118.07,6750.0,6170.0,1,1
772,25.19,0.0,-580.0,0,0
773,17.39,0.0,-580.0,0,0
774,4.42,0.0,-580.0,0,0
775,91.54,6750.0,6170.0,1,1
776,99.98,6750.0,6170.0,1,1
777,32.56,0.0,-580.0,0,0
778,83.94,6750.0,6170.0,1,1
779,15.01,0.0,-580.0,0,0
780,46.27,2067.02,1487.02,1,0
781,21.26,0.0,-580.0,0,0
782,43.07,1267.5,687.5,1,0
783,112.84,6750.0,6170.0,1,1
784,26.41,0.0,-580.0,0,0
785,40.57,641.7,61.7,1,0
786,89.38,6750.0,6170.0,1,1
787,38.53,132.16,-447.84,1,0
788,71.87,6750.0,6170.0,1,1
789,16.77,0.0,-580.0,0,0
790,41.73,931.45,351.45,1,0
791,35.7,0.0,-580.0,0,0
792,26.05,0.0,-580.0,0,0
793,41.29,822.47,242.47,1,0
794,63.41,6352.76,5772.76,1,0
795,43.97,1492.18,912.18,1,0
796,70.71,6750.0,6170.0,1,1
797,90.32,6750.0,6170.0,1,1
798,34.45,0.0,-580.0,0,0
799,41.52,879.41,299.41,1,0
800,80.84,6750.0,6170.0,1,1
801,5.72,0.0,-580.0,0,0
802,28.56,0.0,-580.0,0,0
803,22.79,0.0,-580.0,0,0
804,59.14,5284.85,4704.85,1,0
805,98.23,6750.0,6170.0,1,1
806,40.49,623.05,43.05,1,0
807,65.48,6750.0,6170.0,1,1
808,34.37,0.0,-580.0,0,0
809,10.97,0.0,-580.0,0,0
810,50.81,3201.3,2621.3,1,0
811,26.49,0.0,-580.0,0,0
812,44.57,1642.85,1062.85,1,0
813,7.32,0.0,-580.0,0,0
814,18.3,0.0,-580.0,0,0
815,51.28,3321.1,2741.1,1,0
816,37.71,0.0,-580.0,0,0
817,62.7,6175.43,5595.43,1,0
818,67.25,6750.0,6170.0,1,1
819,19.43,0.0,-580.0,0,0
820,86.12,6750.0,6170.0,1,1
821,22.87,0.0,-580.0,0,0
822,44.67,1666.53,1086.53,1,0
823,31.92,0.0,-580.0,0,0
824,51.32,3329.42,2749.42,1,0
825,14.9,0.0,-580.0,0,0
826,49.95,2986.83,2406.83,1,0
827,6.54,0.0,-580.0,0,0
828,31.64,0.0,-580.0,0,0
829,36.91,0.0,-580.0,0,0
830,127.93,6750.0,6170.0,1,1
831,15.74,0.0,-580.0,0,0
832,22.07,0.0,-580.0,0,0
833,33.33,0.0,-580.0,0,0
834,61.18,5795.64,5215.64,1,0
835,74.07,6750.0,6170.0,1,1
836,20.41,0.0,-580.0,0,0
837,94.13,6750.0,6170.0,1,1
838,15.11,0.0,-580.0,0,0
839,64.76,6690.28,6110.28,1,0
840,97.95,6750.0,6170.0,1,1
841,31.24,0.0,-580.0,0,0
842,3.05,0.0,-580.0,0,0
843,9.25,0.0,-580.0,0,0
844,50.81,3202.5,2622.5,1,0
845,18.6,0.0,-580.0,0,0
846,67.18,6750.0,6170.0,1,1
847,20.98,0.0,-580.0,0,0
848,21.47,0.0,-580.0,0,0
849,35.38,0.0,-580.0,0,0
850,70.25,6750.0,6170.0,1,1
851,16.48,0.0,-580.0,0,0
852,33.62,0.0,-580.0,0,0
853,77.76,6750.0,6170.0,1,1
854,23.15,0.0,-580.0,0,0
855,53.43,3857.76,3277.76,1,0
856,86.36,6750.0,6170.0,1,1
857,54.86,4214.74,3634.74,1,0
858,24.06,0.0,-580.0,0,0
859,144.63,6750.0,6170.0,1,1
860,43.58,1394.85,814.85,1,0
861,17.81,0.0,-580.0,0,0
862,40.92,728.9,148.9,1,0
863,17.51,0.0,-580.0,0,0
864,106.15,6750.0,6170.0,1,1
865,78.72,6750.0,6170.0,1,1
866,48.26,2566.21,1986.21,1,0
867,41.46,863.96,283.96,1,0
868,36.05,0.0,-580.0,0,0
869,52.48,3618.94,3038.94,1,0
870,7.58,0.0,-580.0,0,0
871,45.97,1991.68,1411.68,1,0
872,113.32,6750.0,6170.0,1,1
873,35.86,0.0,-580.0,0,0
874,46.33,2081.9,1501.9,1,0
875,42.01,1002.67,422.67,1,0
876,8.51,0.0,-580.0,0,0
877,68.3,6750.0,6170.0,1,1
878,49.43,2856.42,2276.42,1,0
879,22.63,0.0,-580.0,0,0
880,62.4,6101.08,5521.08,1,0
881,54.99,4246.41,3666.41,1,0
882,10.01,0.0,-580.0,0,0
883,27.6,0.0,-580.0,0,0
884,22.97,0.0,-580.0,0,0
885,24.93,0.0,-580.0,0,0
886,28.68,0.0,-580.0,0,0
887,22.98,0.0,-580.0,0,0
888,24.97,0.0,-580.0,0,0
889,3.09,0.0,-580.0,0,0
890,68.4,6750.0,6170.0,1,1
891,24.14,0.0,-580.0,0,0
892,88.18,6750.0,6170.0,1,1
893,75.48,6750.0,6170.0,1,1
894,86.67,6750.0,6170.0,1,1
895,74.72,6750.0,6170.0,1,1
896,19.89,0.0,-580.0,0,0
897,32.51,0.0,-580.0,0,0
898,33.94,0.0,-580.0,0,0
899,73.63,6750.0,6170.0,1,1
900,27.83,0.0,-580.0,0,0
901,9.09,0.0,-580.0,0,0
902,57.53,4881.77,4301.77,1,0
903,14.58,0.0,-580.0,0,0
904,24.01,0.0,-580.0,0,0
905,13.8,0.0,-580.0,0,0
906,25.42,0.0,-580.0,0,0
907,65.59,6750.0,6170.0,1,1
908,46.23,2056.41,1476.41,1,0
909,36.19,0.0,-580.0,0,0
910,36.24,0.0,-580.0,0,0
911,16.26,0.0,-580.0,0,0
912,19.8,0.0,-580.0,0,0
913,26.38,0.0,-580.0,0,0
914,31.62,0.0,-580.0,0,0
915,30.68,0.0,-580.0,0,0
916,69.55,6750.0,6170.0,1,1
917,37.13,0.0,-580.0,0,0
918,57.67,4918.43,4338.43,1,0
919,30.81,0.0,-580.0,0,0
920,15.5,0.0,-580.0,0,0
921,26.45,0.0,-580.0,0,0
922,109.6,6750.0,6170.0,1,1
923,45.06,1764.27,1184.27,1,0
924,50.31,3077.96,2497.96,1,0
925,6.48,0.0,-580.0,0,0
926,39.82,454.41,-125.59,1,0
927,55.0,4248.98,3668.98,1,0
928,5.81,0.0,-580.0,0,0
929,44.91,1728.59,1148.59,1,0
930,20.95,0.0,-580.0,0,0
931,77.15,6750.0,6170.0,1,1
932,37.34,0.0,-580.0,0,0
933,58.49,5122.83,4542.83,1,0
934,27.34,0.0,-580.0,0,0
935,78.88,6750.0,6170.0,1,1
936,51.35,3336.36,2756.36,1,0
937,43.86,1464.26,884.26,1,0
938,60.19,5546.77,4966.77,1,0
939,3.63,0.0,-580.0,0,0
940,33.92,0.0,-580.0,0,0
941,81.61,6750.0,6170.0,1,1
942,16.3,0.0,-580.0,0,0
943,42.77,1193.61,613.61,1,0
944,74.53,6750.0,6170.0,1,1
945,29.5,0.0,-580.0,0,0
946,29.4,0.0,-580.0,0,0
947,19.52,0.0,-580.0,0,0
948,23.12,0.0,-580.0,0,0
949,56.33,4582.52,4002.52,1,0
950,47.49,2371.32,1791.32,1,0
951,10.63,0.0,-580.0,0,0
952,36.79,0.0,-580.0,0,0
953,46.96,2238.86,1658.86,1,0
954,14.49,0.0,-580.0,0,0
955,36.86,0.0,-580.0,0,0
956,87.09,6750.0,6170.0,1,1
957,69.94,6750.0,6170.0,1,1
958,53.26,3813.76,3233.76,1,0
959,45.62,1904.66,1324.66,1,0
960,29.4,0.0,-580.0,0,0
961,85.53,6750.0,6170.0,1,1
962,16.24,0.0,-580.0,0,0
963,24.55,0.0,-580.0,0,0
964,15.45,0.0,-580.0,0,0
965,12.11,0.0,-580.0,0,0
966,11.53,0.0,-580.0,0,0
967,10.27,0.0,-580.0,0,0
968,76.82,6750.0,6170.0,1,1
969,42.08,1018.84,438.84,1,0
970,21.82,0.0,-580.0,0,0
971,23.81,0.0,-580.0,0,0
972,121.44,6750.0,6170.0,1,1
973,5.16,0.0,-580.0,0,0
974,9.88,0.0,-580.0,0,0
975,18.86,0.0,-580.0,0,0
976,32.12,0.0,-580.0,0,0
977,43.49,1373.0,793.0,1,0
978,71.89,6750.0,6170.0,1,1
979,48.99,2747.74,2167.74,1,0
980,38.16,40.67,-539.33,1,0
981,106.78,6750.0,6170.0,1,1
982,6.97,0.0,-580.0,0,0
983,35.98,0.0,-580.0,0,0
984,52.84,3709.96,3129.96,1,0
985,52.94,3735.44,3155.44,1,0
986,64.37,6591.63,6011.63,1,0
987,57.2,4801.13,4221.13,1,0
988,90.15,6750.0,6170.0,1,1
989,36.28,0.0,-580.0,0,0
990,35.37,0.0,-580.0,0,0
991,45.2,1799.52,1219.52,1,0
992,1.73,0.0,-580.0,0,0
993,10.95,0.0,-580.0,0,0
994,90.49,6750.0,6170.0,1,1
995,68.42,6750.0,6170.0,1,1
996,55.96,4490.71,3910.71,1,0
997,77.3,6750.0,6170.0,1,1
998,7.76,0.0,-580.0,0,0
999,54.47,4118.31,3538.31,1,0
1000,42.91,1226.99,646.99,1,0
1001,13.41,0.0,-580.0,0,0
1002,49.03,2757.64,2177.64,1,0
1003,12.45,0.0,-580.0,0,0
1004,29.95,0.0,-580.0,0,0
1005,34.95,0.0,-580.0,0,0
1006,33.75,0.0,-580.0,0,0
1007,36.03,0.0,-580.0,0,0
1008,31.24,0.0,-580.0,0,0
1009,30.33,0.0,-580.0,0,0
1010,5.95,0.0,-580.0,0,0
1011,18.97,0.0,-580.0,0,0
1012,6.62,0.0,-580.0,0,0
1013,82.48,6750.0,6170.0,1,1
1014,79.86,6750.0,6170.0,1,1
1015,51.15,3287.99,2707.99,1,0
1016,78.53,6750.0,6170.0,1,1
1017,16.17,0.0,-580.0,0,0
1018,40.98,743.79,163.79,1,0
1019,29.12,0.0,-580.0,0,0
1020,101.69,6750.0,6170.0,1,1
1021,25.78,0.0,-580.0,0,0
1022,17.01,0.0,-580.0,0,0
1023,20.41,0.0,-580.0,0,0
1024,40.82,705.28,125.28,1,0
1025,13.22,0.0,-580.0,0,0
1026,48.69,2673.12,2093.12,1,0
1027,76.62,6750.0,6170.0,1,1
1028,17.09,0.0,-580.0,0,0
1029,59.97,5492.03,4912.03,1,0
1030,30.86,0.0,-580.0,0,0
1031,15.04,0.0,-580.0,0,0
1032,64.45,6611.27,6031.27,1,0
1033,35.67,0.0,-580.0,0,0
1034,21.0,0.0,-580.0,0,0
1035,51.16,3289.89,2709.89,1,0
1036,25.93,0.0,-580.0,0,0
1037,22.59,0.0,-580.0,0,0
1038,51.87,3467.22,2887.22,1,0
1039,64.26,6564.73,5984.73,1,0
1040,53.85,3962.86,3382.86,1,0
1041,64.46,6614.61,6034.61,1,0
1042,72.06,6750.0,6170.0,1,1
1043,9.12,0.0,-580.0,0,0
1044,29.27,0.0,-580.0,0,0
1045,10.31,0.0,-580.0,0,0
1046,37.8,0.0,-580.0,0,0
1047,29.9,0.0,-580.0,0,0
1048,28.05,0.0,-580.0,0,0
1049,27.42,0.0,-580.0,0,0
1050,71.58,6750.0,6170.0,1,1
1051,80.96,6750.0,6170.0,1,1
1052,43.79,1447.73,867.73,1,0
1053,16.38,0.0,-580.0,0,0
1054,46.33,2083.18,1503.18,1,0
1055,20.23,0.0,-580.0,0,0
1056,74.44,6750.0,6170.0,1,1
1057,27.17,0.0,-580.0,0,0
1058,119.7,6750.0,6170.0,1,1
1059,18.65,0.0,-580.0,0,0
1060,79.99,6750.0,6170.0,1,1
1061,12.37,0.0,-580.0,0,0
1062,29.61,0.0,-580.0,0,0
1063,72.41,6750.0,6170.0,1,1
1064,44.72,1679.41,1099.41,1,0
1065,36.38,0.0,-580.0,0,0
1066,12.51,0.0,-580.0,0,0
1067,19.59,0.0,-580.0,0,0
1068,17.22,0.0,-580.0,0,0
1069,69.96,6750.0,6170.0,1,1
1070,54.36,4089.03,3509.03,1,0
1071,56.24,4560.54,3980.54,1,0
1072,41.48,869.58,289.58,1,0
1073,109.18,6750.0,6170.0,1,1
1074,25.85,0.0,-580.0,0,0
1075,50.39,3096.93,2516.93,1,0
1076,58.45,5111.9,4531.9,1,0
1077,45.24,1810.73,1230.73,1,0
1078,43.72,1430.53,850.53,1,0
1079,57.98,4994.76,4414.76,1,0
1080,81.0,6750.0,6170.0,1,1
1081,13.38,0.0,-580.0,0,0
1082,16.91,0.0,-580.0,0,0
1083,21.66,0.0,-580.0,0,0
1084,60.91,5727.94,5147.94,1,0
1085,49.17,2791.33,2211.33,1,0
1086,92.99,6750.0,6170.0,1,1
1087,47.56,2390.1,1810.1,1,0
1088,62.42,6105.01,5525.01,1,0
1089,79.99,6750.0,6170.0,1,1
1090,43.34,1334.89,754.89,1,0
1091,62.88,6220.72,5640.72,1,0
1092,71.51,6750.0,6170.0,1,1
1093,22.92,0.0,-580.0,0,0
1094,47.28,2320.49,1740.49,1,0
1095,30.07,0.0,-580.0,0,0
1096,41.09,773.74,193.74,1,0
1097,4.18,0.0,-580.0,0,0
1098,15.23,0.0,-580.0,0,0
1099,78.82,6750.0,6170.0,1,1
1100,63.73,6432.2,5852.2,1,0
1101,36.88,0.0,-580.0,0,0
1102,46.06,2014.13,1434.13,1,0
1103,49.14,2784.19,2204.19,1,0
1104,17.68,0.0,-580.0,0,0
1105,24.2,0.0,-580.0,0,0
1106,94.42,6750.0,6170.0,1,1
1107,36.47,0.0,-580.0,0,0
1108,50.65,3162.2,2582.2,1,0
1109,55.17,4291.5,3711.5,1,0
1110,105.7,6750.0,6170.0,1,1
1111,26.99,0.0,-580.0,0,0
1112,43.45,1363.42,783.42,1,0
1113,42.97,1242.29,662.29,1,0
1114,52.92,3731.15,3151.15,1,0
1115,31.72,0.0,-580.0,0,0
1116,62.06,6013.99,5433.99,1,0
1117,13.14,0.0,-580.0,0,0
1118,44.06,1514.46,934.46,1,0
1119,22.32,0.0,-580.0,0,0
1120,35.71,0.0,-580.0,0,0
1121,51.71,3428.12,2848.12,1,0
1122,54.8,4201.11,3621.11,1,0
1123,10.33,0.0,-580.0,0,0
1124,29.3,0.0,-580.0,0,0
1125,90.51,6750.0,6170.0,1,1
1126,26.69,0.0,-580.0,0,0
1127,12.36,0.0,-580.0,0,0
1128,73.54,6750.0,6170.0,1,1
1129,48.33,2582.93,2002.93,1,0
1130,75.68,6750.0,6170.0,1,1
1131,69.03,6750.0,6170.0,1,1
1132,34.7,0.0,-580.0,0,0
1133,12.74,0.0,-580.0,0,0
1134,41.17,791.83,211.83,1,0
1135,41.54,884.67,304.67,1,0
1136,9.79,0.0,-580.0,0,0
1137,55.96,4490.68,3910.68,1,0
1138,117.02,6750.0,6170.0,1,1
1139,44.12,1529.19,949.19,1,0
1140,33.89,0.0,-580.0,0,0
1141,29.62,0.0,-580.0,0,0
1142,21.76,0.0,-580.0,0,0
1143,58.37,5091.96,4511.96,1,0
1144,20.44,0.0,-580.0,0,0
1145,72.19,6750.0,6170.0,1,1
1146,45.18,1795.62,1215.62,1,0
1147,53.19,3797.23,3217.23,1,0
1148,32.52,0.0,-580.0,0,0
1149,38.71,177.94,-402.06,1,0
1150,22.32,0.0,-580.0,0,0
1151,94.72,6750.0,6170.0,1,1
1152,83.06,6750.0,6170.0,1,1
1153,71.83,6750.0,6170.0,1,1
1154,6.45,0.0,-580.0,0,0
1155,14.64,0.0,-580.0,0,0
1156,36.15,0.0,-580.0,0,0
1157,28.72,0.0,-580.0,0,0
1158,23.93,0.0,-580.0,0,0
1159,39.33,332.21,-247.79,1,0
1160,29.04,0.0,-580.0,0,0
1161,5.95,0.0,-580.0,0,0
1162,10.89,0.0,-580.0,0,0
1163,38.98,244.35,-335.65,1,0
1164,54.7,4175.01,3595.01,1,0
1165,111.13,6750.0,6170.0,1,1
1166,31.82,0.0,-580.0,0,0
1167,47.71,2426.74,1846.74,1,0
1168,83.98,6750.0,6170.0,1,1
1169,76.79,6750.0,6170.0,1,1
1170,32.85,0.0,-580.0,0,0
1171,36.47,0.0,-580.0,0,0
1172,25.34,0.0,-580.0,0,0
1173,18.25,0.0,-580.0,0,0
1174,67.27,6750.0,6170.0,1,1
1175,26.34,0.0,-580.0,0,0
1176,37.03,0.0,-580.0,0,0
1177,30.44,0.0,-580.0,0,0
1178,107.15,6750.0,6170.0,1,1
1179,36.88,0.0,-580.0,0,0
1180,40.4,599.84,19.84,1,0
1181,14.74,0.0,-580.0,0,0
1182,32.16,0.0,-580.0,0,0
1183,21.69,0.0,-580.0,0,0
1184,33.37,0.0,-580.0,0,0
1185,6.87,0.0,-580.0,0,0
1186,7.42,0.0,-580.0,0,0
1187,5.78,0.0,-580.0,0,0
1188,46.89,2221.5,1641.5,1,0
1189,20.34,0.0,-580.0,0,0
1190,10.98,0.0,-580.0,0,0
1191,9.28,0.0,-580.0,0,0
1192,77.27,6750.0,6170.0,1,1
1193,54.61,4151.36,3571.36,1,0
1194,55.54,4385.84,3805.84,1,0
1195,75.29,6750.0,6170.0,1,1
1196,58.4,5101.21,4521.21,1,0
1197,16.79,0.0,-580.0,0,0
1198,7.04,0.0,-580.0,0,0
1199,29.36,0.0,-580.0,0,0
1200,16.9,0.0,-580.0,0,0
1201,53.32,3828.79,3248.79,1,0
1202,8.0,0.0,-580.0,0,0
1203,54.72,4179.6,3599.6,1,0
1204,64.03,6506.78,5926.78,1,0
1205,25.77,0.0,-580.0,0,0
1206,29.01,0.0,-580.0,0,0
1207,18.61,0.0,-580.0,0,0
1208,4.25,0.0,-580.0,0,0
1209,33.34,0.0,-580.0,0,0
1210,34.1,0.0,-580.0,0,0
1211,4.06,0.0,-580.0,0,0
1212,40.66,664.06,84.06,1,0
1213,96.45,6750.0,6170.0,1,1
1214,46.99,2247.59,1667.59,1,0
1215,56.54,4636.23,4056.23,1,0
1216,53.58,3895.82,3315.82,1,0
1217,34.14,0.0,-580.0,0,0
1218,40.48,619.33,39.33,1,0
1219,31.74,0.0,-580.0,0,0
1220,34.54,0.0,-580.0,0,0
1221,59.05,5262.91,4682.91,1,0
1222,30.46,0.0,-580.0,0,0
1223,42.24,1060.54,480.54,1,0
1224,10.6,0.0,-580.0,0,0
1225,5.22,0.0,-580.0,0,0
1226,76.21,6750.0,6170.0,1,1
1227,35.1,0.0,-580.0,0,0
1228,82.82,6750.0,6170.0,1,1
1229,51.69,3421.6,2841.6,1,0
1230,52.15,3536.63,2956.63,1,0
1231,47.65,2411.64,1831.64,1,0
1232,53.0,3750.65,3170.65,1,0
1233,59.53,5382.7,4802.7,1,0
1234,103.93,6750.0,6170.0,1,1
1235,43.84,1459.71,879.71,1,0
1236,24.33,0.0,-580.0,0,0
1237,14.19,0.0,-580.0,0,0
1238,16.43,0.0,-580.0,0,0
1239,45.66,1914.59,1334.59,1,0
1240,6.31,0.0,-580.0,0,0
1241,63.11,6276.54,5696.54,1,0
1242,49.11,2777.71,2197.71,1,0
1243,33.7,0.0,-580.0,0,0
1244,72.51,6750.0,6170.0,1,1
1245,31.88,0.0,-580.0,0,0
1246,28.83,0.0,-580.0,0,0
1247,52.52,3630.38,3050.38,1,0
1248,27.22,0.0,-580.0,0,0
1249,33.86,0.0,-580.0,0,0
1250,41.46,865.02,285.02,1,0
1251,31.32,0.0,-580.0,0,0
1252,3.62,0.0,-580.0,0,0
1253,29.17,0.0,-580.0,0,0
1254,42.95,1237.79,657.79,1,0
1255,24.95,0.0,-580.0,0,0
1256,11.77,0.0,-580.0,0,0
1257,34.13,0.0,-580.0,0,0
1258,14.6,0.0,-580.0,0,0
1259,32.78,0.0,-580.0,0,0
1260,69.95,6750.0,6170.0,1,1
1261,27.6,0.0,-580.0,0,0
1262,38.32,79.01,-500.99,1,0
1263,77.22,6750.0,6170.0,1,1
1264,31.64,0.0,-580.0,0,0
1265,34.02,0.0,-580.0,0,0
1266,50.84,3211.19,2631.19,1,0
1267,47.89,2471.85,1891.85,1,0
1268,17.1,0.0,-580.0,0,0
1269,16.89,0.0,-580.0,0,0
1270,59.58,5396.0,4816.0,1,0
1271,24.8,0.0,-580.0,0,0
1272,29.06,0.0,-580.0,0,0
1273,39.68,419.09,-160.91,1,0
1274,45.39,1848.7,1268.7,1,0
1275,75.9,6750.0,6170.0,1,1
1276,35.94,0.0,-580.0,0,0
1277,142.2,6750.0,6170.0,1,1
1278,31.94,0.0,-580.0,0,0
1279,25.79,0.0,-580.0,0,0
1280,26.44,0.0,-580.0,0,0
1281,12.95,0.0,-580.0,0,0
1282,11.51,0.0,-580.0,0,0
1283,29.67,0.0,-580.0,0,0
1284,123.29,6750.0,6170.0,1,1
1285,24.73,0.0,-580.0,0,0
1286,62.04,6010.43,5430.43,1,0
1287,58.34,5085.91,4505.91,1,0
1288,90.49,6750.0,6170.0,1,1
1289,61.91,5978.51,5398.51,1,0
1290,32.01,0.0,-580.0,0,0
1291,44.1,1524.14,944.14,1,0
1292,34.62,0.0,-580.0,0,0
1293,18.34,0.0,-580.0,0,0
1294,22.98,0.0,-580.0,0,0
1295,74.53,6750.0,6170.0,1,1
1296,60.39,5596.42,5016.42,1,0
1297,73.46,6750.0,6170.0,1,1
1298,43.26,1315.65,735.65,1,0
1299,4.39,0.0,-580.0,0,0
1300,47.28,2321.04,1741.04,1,0
1301,24.01,0.0,-580.0,0,0
1302,49.3,2825.48,2245.48,1,0
1303,75.77,6750.0,6170.0,1,1
1304,74.82,6750.0,6170.0,1,1
1305,17.79,0.0,-580.0,0,0
1306,10.46,0.0,-580.0,0,0
1307,21.42,0.0,-580.0,0,0
1308,23.18,0.0,-580.0,0,0
1309,9.68,0.0,-580.0,0,0
1310,30.78,0.0,-580.0,0,0
1311,70.41,6750.0,6170.0,1,1
1312,18.72,0.0,-580.0,0,0
1313,80.55,6750.0,6170.0,1,1
1314,57.57,4893.3,4313.3,1,0
1315,55.0,4250.67,3670.67,1,0
1316,31.32,0.0,-580.0,0,0
1317,40.31,576.42,-3.58,1,0
1318,73.59,6750.0,6170.0,1,1
1319,47.37,2341.6,1761.6,1,0
1320,41.57,893.46,313.46,1,0
1321,33.84,0.0,-580.0,0,0
1322,43.27,1318.53,738.53,1,0
1323,11.06,0.0,-580.0,0,0
1324,61.68,5921.07,5341.07,1,0
1325,62.99,6246.84,5666.84,1,0
1326,36.26,0.0,-580.0,0,0
1327,54.23,4057.0,3477.0,1,0
1328,60.75,5687.35,5107.35,1,0
1329,16.42,0.0,-580.0,0,0
1330,36.32,0.0,-580.0,0,0
1331,91.63,6750.0,6170.0,1,1
1332,56.74,4684.26,4104.26,1,0
1333,31.65,0.0,-580.0,0,0
1334,62.28,6069.6,5489.6,1,0
1335,76.58,6750.0,6170.0,1,1
1336,31.16,0.0,-580.0,0,0
1337,26.05,0.0,-580.0,0,0
1338,46.79,2196.79,1616.79,1,0
1339,87.13,6750.0,6170.0,1,1
1340,62.43,6108.41,5528.41,1,0
1341,20.67,0.0,-580.0,0,0
1342,93.05,6750.0,6170.0,1,1
1343,48.86,2715.8,2135.8,1,0
1344,50.28,3071.2,2491.2,1,0
1345,13.37,0.0,-580.0,0,0
1346,83.04,6750.0,6170.0,1,1
1347,75.8,6750.0,6170.0,1,1
1348,44.79,1696.77,1116.77,1,0
1349,25.64,0.0,-580.0,0,0
1350,52.16,3541.21,2961.21,1,0
1351,88.43,6750.0,6170.0,1,1
1352,65.7,6750.0,6170.0,1,1
1353,95.8,6750.0,6170.0,1,1
1354,15.84,0.0,-580.0,0,0
1355,28.93,0.0,-580.0,0,0
1356,49.62,2905.07,2325.07,1,0
1357,30.1,0.0,-580.0,0,0
1358,35.5,0.0,-580.0,0,0
1359,29.78,0.0,-580.0,0,0
1360,80.27,6750.0,6170.0,1,1
1361,11.22,0.0,-580.0,0,0
1362,115.24,6750.0,6170.0,1,1
1363,6.42,0.0,-580.0,0,0
1364,19.03,0.0,-580.0,0,0
1365,56.37,4592.55,4012.55,1,0
1366,51.35,3336.87,2756.87,1,0
1367,101.32,6750.0,6170.0,1,1
1368,3.17,0.0,-580.0,0,0
1369,33.29,0.0,-580.0,0,0
1370,45.76,1940.23,1360.23,1,0
1371,66.62,6750.0,6170.0,1,1
1372,66.17,6750.0,6170.0,1,1
1373,29.4,0.0,-580.0,0,0
1374,59.19,5297.09,4717.09,1,0
1375,30.43,0.0,-580.0,0,0
1376,40.64,659.6,79.6,1,0
1377,10.2,0.0,-580.0,0,0
1378,119.7,6750.0,6170.0,1,1
1379,37.86,0.0,-580.0,0,0
1380,31.02,0.0,-580.0,0,0
1381,35.54,0.0,-580.0,0,0
1382,53.75,3937.04,3357.04,1,0
1383,35.92,0.0,-580.0,0,0
1384,33.88,0.0,-580.0,0,0
1385,31.02,0.0,-580.0,0,0
1386,17.72,0.0,-580.0,0,0
1387,49.19,2796.85,2216.85,1,0
1388,72.68,6750.0,6170.0,1,1
1389,34.32,0.0,-580.0,0,0
1390,58.97,5242.98,4662.98,1,0
1391,17.49,0.0,-580.0,0,0
1392,75.89,6750.0,6170.0,1,1
1393,13.44,0.0,-580.0,0,0
1394,52.11,3528.36,2948.36,1,0
1395,5.63,0.0,-580.0,0,0
1396,83.1,6750.0,6170.0,1,1
1397,39.93,481.51,-98.49,1,0
1398,63.4,6351.04,5771.04,1,0
1399,27.79,0.0,-580.0,0,0
1400,27.02,0.0,-580.0,0,0
1401,17.86,0.0,-580.0,0,0
1402,87.81,6750.0,6170.0,1,1
1403,6.8,0.0,-580.0,0,0
1404,26.11,0.0,-580.0,0,0
1405,22.84,0.0,-580.0,0,0
1406,136.74,6750.0,6170.0,1,1
1407,32.92,0.0,-580.0,0,0
1408,10.63,0.0,-580.0,0,0
1409,15.25,0.0,-580.0,0,0
1410,89.88,6750.0,6170.0,1,1
1411,47.3,2324.62,1744.62,1,0
1412,41.1,775.7,195.7,1,0
1413,13.13,0.0,-580.0,0,0
1414,84.62,6750.0,6170.0,1,1
1415,10.98,0.0,-580.0,0,0
1416,46.09,2023.73,1443.73,1,0
